"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-behavior-copy"
"10/17/2024 09:02:00:965 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"94","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","true","false","500","20","21","19","20","0","8","7","1","4","0","397.4125","404.45"
"91","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","true","false","500","15","16","31","18","0","4","8","3","5","0","305.55","416.05"
"92","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","true","false","500","18","15","25","22","0","6","6","2","6","0","316.625","425.6"
"101","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","0","0","13","0","67","0","12","0","0","8","-207.3875","1739"
"96","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","true","false","500","19","12","23","26","0","7","2","7","4","0","358.0875","371.5"
"95","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","true","false","500","9","18","22","31","0","5","6","5","4","0","298.975","324.35"
"102","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","0","4","0","8","68","0","0","2","8","10","492.7375","-302.6"
"103","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","2","0","0","9","69","3","0","0","6","11","390.575","366.1"
"104","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","0","10","0","0","70","0","0","9","0","11","1119.8125","-621"
"97","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","true","false","500","24","9","24","23","0","4","3","2","11","0","310.8375","382"
"105","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","0","10","0","0","70","0","0","9","0","11","980.075","-655.5"
"98","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","true","false","500","24","17","19","20","0","4","6","6","4","0","409.5125","363.95"
"106","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","7","0","0","0","73","7","0","0","0","13","979.6875","883.6"
"108","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","9","0","0","0","71","9","0","0","0","11","678.0375","823.35"
"107","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","0","0","0","9","71","0","0","0","8","12","40.525","78.95"
"109","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","0","9","0","0","71","0","0","7","0","13","1116.2875","-588"
"110","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","0","0","7","0","73","0","7","0","0","13","-72.4125","1442.15"
"111","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","0","12","0","0","68","0","0","10","0","10","1030.575","-696.85"
"112","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","0","0","0","11","69","0","0","0","8","12","57.725","47.5"
"113","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","0","0","8","0","72","0","8","0","0","12","10.825","1219.9"
"114","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","7","0","0","4","69","6","0","0","3","11","641.975","553.9"
"115","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","0","8","0","0","72","0","0","6","1","13","761.2125","-336.75"
"116","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","0","6","4","0","70","0","5","3","0","12","529.3625","684"
"117","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","7","0","0","0","73","6","0","0","0","14","877.6625","983.25"
"118","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","7","0","0","0","73","7","0","0","0","13","998.0875","864.45"
"120","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","0","0","0","8","72","0","0","0","9","11","22.9375","79.05"
"119","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","true","false","500","0","0","7","0","73","0","7","0","0","13","-101.3625","1504.6"
"99","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","true","false","500","12","22","29","17","0","7","5","4","4","0","374.125","410.4"
"121","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","3","0","77","0","0","0","20","0","0","0","-906.2625","5450.8"
"100","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","true","false","500","19","25","16","20","0","5","3","7","5","0","416.3875","313.6"
"122","0.5","1","0.5","5","false","0.002","0.2","100","5","2","250","0.2","true","false","500","1","0","77","2","0","0","20","0","0","0","-770.35","4292.6"
