"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-hyperperturbation"
"10/21/2024 08:11:12:867 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"102","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","1","0","79","0","0","0","0","20","0","74.7","41.05"
"103","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","1","0","19","0","45.5875","-46.25"
"110","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","191.45","680.65"
"109","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","79","1","0","0","0","20","0","48.325","70.65"
"105","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","8","0","12","0","61.75","123.4"
"106","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","79","1","0","5","0","15","0","38.475","105.9"
"104","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","50.0625","38.85"
"107","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","43.1","37.5"
"108","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","27.6625","19.8"
"111","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","79","1","0","0","0","20","0","42.6375","81.1"
"117","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","3","71","6","0","16","0","4","0","72.35","81.8"
"118","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","1","79","0","0","0","2","18","0","83.6875","-24.4"
"119","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","2","0","78","0","0","0","0","19","1","0","168.9375","747.9"
"112","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","1","0","19","0","33.3375","3.45"
"115","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","1","0","19","0","28.9","152.8"
"114","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","79","1","0","0","0","20","0","26.1875","36.9"
"113","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","21.8","37"
"121","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","2","3","46","29","0","15","0","5","0","132.9625","87.35"
"116","0.7","1","0.3","19","true","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","22.175","36.95"
"122","0.7","1","0.3","19","true","0.002","0.2","100","13","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","173.5125","664.65"
