"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-baseline-0 1 2 4 7 10 13 16 18 19 20"
"10/20/2024 13:13:40:513 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"93","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","74","1","1","0","4","18","2","0","0","0","1086.2375","797.15"
"91","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","2","0","18","0","73.925","81.35"
"94","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","0","71","0","1","8","0","19","0","1","0","1143.7625","330.45"
"95","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","2","0","18","0","101.4875","83"
"98","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","50","11","0","0","19","20","0","0","0","0","1257.6625","342.45"
"99","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","61","1","0","0","18","20","0","0","0","0","1266.2625","561.15"
"100","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","0","57","0","0","23","0","20","0","0","0","1254.2625","526.6"
"96","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","70.15","43.05"
"97","0.7","1","0.3","0","false","0.002","0.2","100","7","2","250","0.2","true","true","500","0","0","0","80","0","0","1","0","19","0","90.5125","65.75"
"101","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","58","12","0","0","10","18","0","2","0","0","1137.1375","425.2"
"103","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","61","1","0","0","18","17","0","3","0","0","1233.5375","355.45"
"102","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","211.4625","635.05"
"105","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","1","65","0","0","14","0","20","0","0","0","1209.425","224.55"
"106","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","10","57","0","0","13","0","19","0","1","0","1124.8875","203.45"
"104","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","57.75","47.1"
"109","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","1","68","0","0","11","0","15","0","5","0","1097.3125","183.25"
"111","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","0","64","0","0","16","0","19","0","1","0","1127.1125","287.85"
"107","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","3","77","0","0","2","0","18","0","164.4375","129.8"
"108","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","90.275","39.6"
"110","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","103.525","68.1"
"113","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","80","0","0","0","0","20","0","0","237.65","598.4"
"114","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","80","0","0","1","0","19","0","0","169.925","664"
"112","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","51.0625","73.45"
"116","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","52","20","0","0","8","20","0","0","0","0","1174.3875","455.15"
"117","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","14","57","0","0","9","0","18","0","2","0","1011.8125","229.55"
"115","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","0","0","0","80","0","0","0","0","20","0","47.0625","65.65"
"120","0.7","1","0.3","0","false","0.002","0.2","100","10","2","250","0.2","true","true","500","10","58","0","0","12","0","19","0","1","0","1183.1625","249.8"
"121","0.7","1","0.3","0","false","0.002","0.2","100","13","2","250","0.2","true","true","500","14","58","0","0","8","0","20","0","0","0","984.175","223.25"
"122","0.7","1","0.3","0","false","0.002","0.2","100","13","2","250","0.2","true","true","500","4","56","0","0","20","0","20","0","0","0","1147.9375","265.05"
