"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"ethnocentrism-proj.nlogo"
"experiment-no-perturbation-new-strategies"
"10/16/2024 18:44:12:506 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","init-likeness-ingroup","iterations","init-likeness-outgroup","gamma","regular-perturbation?","beta","rewire-prop","num-agents","W","num-links","regular-perturbation-interval","minority-proportion","binary-strategies","relative-copy","[step]","count turtles with [type-agent = ""Altruist"" and tag = ""majority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""majority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""majority""]","count turtles with [type-agent = ""Egoist"" and tag = ""majority""]","count turtles with [type-agent = ""Undefined"" and tag = ""majority""]","count turtles with [type-agent = ""Altruist"" and tag = ""minority""]","count turtles with [type-agent = ""Ethnocentrist"" and tag = ""minority""]","count turtles with [type-agent = ""Cosmopolitan"" and tag = ""minority""]","count turtles with [type-agent = ""Egoist"" and tag = ""minority""]","count turtles with [type-agent = ""Undefined"" and tag = ""minority""]","mean-communality-majority","mean-communality-minority"
"68","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","21","48","4","7","0","4","9","2","5","0","411.15","294.25"
"71","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","75","5","0","0","0","20","0","0","0","0","585.6875","505.8"
"70","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","80","0","0","0","0","20","0","0","0","0","536.0875","689.55"
"74","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","78","2","0","0","0","20","0","0","0","0","634","554.3"
"72","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","53","27","0","0","0","12","6","2","0","0","622.0125","362.4"
"69","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","1","0","79","0","0","3","0","17","0","0","302.375","794.8"
"73","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","52","0","28","0","0","9","0","11","0","0","424.2375","792.2"
"75","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","80","0","0","0","0","20","0","0","0","0","623.6125","622.6"
"77","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","52","28","0","0","0","11","6","3","0","0","590.3625","385.1"
"78","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","80","0","0","0","0","17","0","3","0","0","575.9","643.75"
"79","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","1","79","0","0","0","0","20","0","0","0","589.3625","156.1"
"76","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","49","2","29","0","0","11","0","9","0","0","401.825","582.35"
"80","0.5","1","0.5","0","false","0.002","0.2","100","15","2","250","0.2","false","true","500","69","0","11","0","0","19","0","1","0","0","463.2375","796.9"
"81","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","57","8","13","2","0","14","2","3","1","0","556.3875","599.75"
"82","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","51","17","8","4","0","11","5","2","2","0","558.6625","412.3"
"83","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","46","13","16","5","0","15","3","2","0","0","505.0375","539.65"
"85","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","57","9","11","3","0","11","4","5","0","0","595.625","579.4"
"84","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","54","11","11","4","0","13","3","4","0","0","587.2875","516.6"
"87","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","64","8","6","2","0","12","2","6","0","0","586.9875","540.25"
"86","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","52","9","16","3","0","12","2","4","2","0","534.0625","559.55"
"88","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","47","12","13","8","0","12","6","2","0","0","508.2","565.75"
"89","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","49","11","16","4","0","13","4","2","1","0","539.25","521.7"
"90","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","54","12","12","2","0","12","5","2","1","0","567.975","513.2"
"91","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","51","12","14","3","0","10","3","4","3","0","514.275","478.65"
"92","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","51","14","12","3","0","9","5","6","0","0","533.875","474.9"
"93","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","50","11","16","3","0","11","2","6","1","0","530.95","541.35"
"94","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","54","12","10","4","0","15","1","2","2","0","565.9875","559.6"
"101","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","10","0","0","0","70","9","0","0","0","11","958.9875","1008.85"
"102","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","0","0","0","10","70","0","0","0","9","11","68.875","18.6"
"103","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","0","0","10","3","67","0","0","8","2","10","248.2375","204.35"
"95","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","47","13","18","2","0","9","6","2","3","0","502.4875","501.65"
"104","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","1","10","0","0","69","1","8","0","0","11","968.175","772.75"
"105","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","0","0","0","13","67","0","0","0","10","10","58.85","22.05"
"96","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","50","16","12","2","0","10","4","5","1","0","576.8875","467.65"
"106","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","0","0","7","1","72","1","0","3","2","14","201.25","294.8"
"107","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","4","5","0","0","71","4","3","0","0","13","970","926.7"
"108","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","0","0","0","10","70","0","0","0","10","10","14.9375","18.3"
"109","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","0","6","0","0","74","0","6","0","0","14","919.5875","854.95"
"110","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","11","1","0","1","67","9","2","0","0","9","881.0375","863.6"
"98","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","51","14","13","2","0","16","2","2","0","0","551.1","597.7"
"111","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","0","0","6","0","74","0","0","6","0","14","211.325","144.2"
"112","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","0","0","7","5","68","0","0","7","2","11","102.5375","185.25"
"113","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","3","1","0","6","70","1","0","0","6","13","453.2125","305.5"
"100","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","50","15","13","2","0","13","4","3","0","0","538.325","551.75"
"97","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","46","14","17","3","0","8","4","5","3","0","497.65","419.75"
"99","0.5","1","0.5","0","false","0.002","0.2","100","20","2","250","0.2","false","true","500","48","14","12","6","0","6","7","5","2","0","533.975","379.75"
"114","0.5","1","0.5","5","false","0.002","0.2","100","0","2","250","0.2","false","true","500","0","0","4","5","71","0","0","4","6","10","78.45","98.25"
